IDENTIFICACION,PRIORIDAD_ELECCION_CARRERA,OFA_ID,ANTECEDENTE_ACADEMICO,EVALUACION_CAPACIDAD,CONDICION_SOCIOECONOMICA_POBREZA,RURALIDAD,TERRITORIALIDAD,PUEBLO_NACIONALIDAD,PERSONA_CON_DISCAPACIDAD,BENEFICIARIO_BONO_JOAQUIN,VICTIMA_VIOLENCIA_GENERO,MIGRANTE_RETORNADO,HIJO_VICTIMA_FEMICIDIO,ENFERMEDAD_CATASTROFICA,ACOGIMIENTO_INSTITUCIONAL,MERITO_ACADEMICO,OTROS_RECONOCIMIENTOS,BACHILLER_CURSO_ACTUAL
5395,2,3045,793,793,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5395,3,3042,793,793,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5395,4,3005,793,793,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5396,1,3043,920,920,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5396,2,3044,920,920,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5396,3,3055,920,920,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5396,4,3041,920,920,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5397,1,3035,869,869,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5397,2,3047,869,869,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5397,3,3056,869,869,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5397,4,3045,869,869,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5398,1,3040,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5398,2,3005,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5398,3,3044,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5398,4,3043,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5399,1,3045,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5399,2,3006,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5399,3,3042,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5399,4,3013,929,929,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5400,1,3045,948,948,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5400,2,3010,948,948,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5400,3,3043,948,948,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5400,4,3012,948,948,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5401,1,3001,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5401,2,3041,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5401,3,3005,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5401,4,3043,690,690,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5402,1,3049,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5402,2,3052,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5402,3,3010,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5402,4,3045,906,906,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5403,1,3015,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5403,2,3048,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5403,3,3045,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5403,4,3005,912,912,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5404,1,3018,804,804,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5404,2,3013,804,804,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5404,3,3045,804,804,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5404,4,3019,804,804,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5405,1,3043,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5405,2,3039,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5405,3,3054,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5405,4,3050,674,674,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5406,1,3023,736,736,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5406,2,3043,736,736,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5406,3,3046,736,736,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5406,4,3048,736,736,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5407,1,3005,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5407,2,3013,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5407,3,3025,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5407,4,3010,930,930,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5408,1,3034,731,731,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5408,2,3043,731,731,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5408,3,3005,731,731,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5408,4,3048,731,731,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5409,1,3050,887,887,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5409,2,3041,887,887,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5409,3,3048,887,887,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5409,4,3006,887,887,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5410,1,3045,817,817,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5410,2,3005,817,817,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5410,3,3018,817,817,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5410,4,3013,817,817,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5411,1,3038,891,891,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5411,2,3013,891,891,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5411,3,3041,891,891,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5411,4,3017,891,891,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5412,1,3046,726,726,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5412,2,3041,726,726,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5412,3,3010,726,726,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5412,4,3013,726,726,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5413,1,3046,717,717,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5413,2,3017,717,717,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5413,3,3035,717,717,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5413,4,3041,717,717,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5414,1,3014,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5414,2,3012,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5414,3,3031,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5414,4,3010,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5415,1,3012,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5415,2,3005,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5415,3,3013,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5415,4,3052,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5416,1,3038,923,923,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5416,2,3045,923,923,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5416,3,3004,923,923,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5416,4,3005,923,923,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5417,1,3045,901,901,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5417,2,3041,901,901,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5417,3,3010,901,901,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5417,4,3017,901,901,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5418,1,3035,757,757,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5418,2,3046,757,757,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5418,3,3005,757,757,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5418,4,3038,757,757,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5419,1,3043,665,665,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5419,2,3054,665,665,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5419,3,3045,665,665,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5419,4,3012,665,665,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5420,1,3043,635,635,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5420,2,3045,635,635,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5420,3,3046,635,635,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5420,4,3049,635,635,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5421,1,3005,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5421,2,3045,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5421,3,3012,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5421,4,3004,911,911,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5422,1,3017,632,632,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5422,2,3046,632,632,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5422,3,3006,632,632,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5422,4,3043,632,632,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5423,1,3001,837,837,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5423,2,3005,837,837,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5423,3,3015,837,837,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5423,4,3046,837,837,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5424,1,3046,862,862,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5424,2,3045,862,862,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5424,3,3011,862,862,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5424,4,3035,862,862,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5425,1,3010,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5425,2,3012,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5425,3,3035,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5425,4,3045,921,921,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5426,1,3005,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5426,2,3013,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5426,3,3049,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5426,4,3023,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5427,1,3050,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5427,2,3054,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5427,3,3035,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5427,4,3012,971,971,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5428,1,3045,960,960,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5428,2,3008,960,960,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5428,3,3012,960,960,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5428,4,3024,960,960,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5429,1,3010,857,857,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5429,2,3042,857,857,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5429,3,3045,857,857,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5429,4,3006,857,857,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5430,1,3012,937,937,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5430,2,3010,937,937,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5430,3,3017,937,937,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5430,4,3045,937,937,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5431,1,3043,699,699,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5431,2,3001,699,699,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5431,3,3007,699,699,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5431,4,3012,699,699,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5432,1,3012,873,873,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5432,2,3007,873,873,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5432,3,3019,873,873,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5432,4,3005,873,873,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5433,1,3045,950,950,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5433,2,3037,950,950,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5433,3,3005,950,950,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5433,4,3049,950,950,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5434,1,3051,723,723,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5434,2,3010,723,723,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5434,3,3043,723,723,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5434,4,3046,723,723,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5435,1,3035,979,979,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5435,2,3013,979,979,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5435,3,3032,979,979,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5435,4,3020,979,979,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5436,1,3049,931,931,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5436,2,3045,931,931,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5436,3,3011,931,931,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5436,4,3038,931,931,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5437,1,3043,655,655,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5437,2,3007,655,655,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5437,3,3017,655,655,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5437,4,3049,655,655,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5438,1,3037,781,781,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5438,2,3010,781,781,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5438,3,3006,781,781,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5438,4,3035,781,781,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5439,1,3035,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5439,2,3013,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5439,3,3041,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5439,4,3005,961,961,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5440,1,3007,890,890,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5440,2,3035,890,890,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5440,3,3005,890,890,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5440,4,3048,890,890,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5441,1,3007,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5441,2,3043,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5441,3,3017,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5441,4,3045,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5442,1,3034,743,743,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5442,2,3044,743,743,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5442,3,3038,743,743,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5442,4,3045,743,743,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5443,1,3039,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5443,2,3041,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5443,3,3045,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5443,4,3051,813,813,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5444,1,3017,707,707,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5444,2,3037,707,707,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5444,3,3005,707,707,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5444,4,3031,707,707,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5445,1,3046,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5445,2,3035,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5445,3,3045,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5445,4,3001,875,875,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5446,1,3030,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5446,2,3048,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5446,3,3010,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5446,4,3001,915,915,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5447,1,3024,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5447,2,3043,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5447,3,3029,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5447,4,3030,922,922,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5448,1,3043,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5448,2,3012,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5448,3,3045,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5448,4,3008,900,900,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5449,1,3017,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5449,2,3042,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5449,3,3046,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5449,4,3045,902,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5450,1,3043,959,959,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5450,2,3017,959,959,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5450,3,3006,959,959,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5450,4,3010,959,959,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5451,1,3046,642,642,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5451,2,3051,642,642,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5451,3,3005,642,642,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5451,4,3035,642,642,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5452,1,3041,762,762,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5452,2,3043,762,762,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5452,3,3045,762,762,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5452,4,3012,762,762,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5453,1,3010,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5453,2,3001,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5453,3,3014,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5453,4,3005,924,924,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5454,1,3013,951,951,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5454,2,3041,951,951,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5454,3,3048,951,951,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5454,4,3046,951,951,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5455,1,3012,774,774,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5455,2,3006,774,774,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5455,3,3010,774,774,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5455,4,3053,774,774,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5456,1,3036,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5456,2,3010,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5456,3,3046,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5456,4,3017,876,876,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5457,1,3048,932,932,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5457,2,3012,932,932,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5457,3,3017,932,932,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5457,4,3034,932,932,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5458,1,3048,940,940,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
5458,2,3047,940,940,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
